,location_name,lat,lon,location_type,M1,MyRepublic,Singtel,StarHub
116,J907 Coffee Station Pte Ltd,1.3411401657029,103.685930817358,F&B,True,False,False,False
1006,Punggol Polyclinic - Level 2,1.40490974454387,103.913969479503,Healthcare,True,False,False,False
1785,The Marketplace @ 58,1.32420086488235,103.941125282708,F&B,False,False,True,False
1698,McDonald's Tradehub 21,1.32822810050365,103.75167301233,F&B,False,False,True,False
712,National University Polyclinic Clementi,1.31248297973127,103.765476761292,Healthcare,True,False,False,False
619,Kampong Ubi CC,1.31784643130184,103.900750126977,Community,True,False,False,False
758,NLB @ Tampines,1.35349615471813,103.939683594446,Community,True,False,False,False
336,Bedok Reservoir-Punggol Rise RC (Cafe Corner),1.33546648882481,103.919288381957,Community,True,False,False,False
567,KFC PLAZA SINGAPURA,1.3007475429726,103.845047622213,F&B,True,False,False,False
557,KFC KEAT HONG,1.37743962557459,103.744383225802,F&B,True,False,False,False
1290,Yio Chu Kang Zone 3 RC,1.36970225433654,103.843437607309,Community,True,False,False,False
1319,Ciqurix Asia Pacific Pte Ltd,1.3301818491121,103.744524246489,Commercial,False,True,False,False
144,Hong Kah North Zone 1 RC,1.36179958755686,103.746031525951,Community,True,False,False,False
623,Kebun Baru Bestari RC,1.3694605442537,103.834659051494,Community,True,False,False,False
188,Housing and Development Board (eun027),1.32074891979109,103.899480975536,F&B,True,False,False,False
468,Moulmein Kent Ville RC,1.31675706317772,103.851105564327,Community,True,False,False,False
1777,Tampines Round Market & Food Centre,1.34578610991099,103.944588890451,F&B,False,False,True,False
852,Pasir Ris Zone 20 RC (Cafe Corner),1.36956993074855,103.954864285149,Community,True,False,False,False
83,Fengshan Diamond RC,1.32769194258337,103.940763688729,Community,True,False,False,False
1255,Sengkang West Zone F RC,1.39255039943925,103.876330404049,Community,True,False,False,False
40,Compassvale Green RC (Cafe Corner),1.39634900961503,103.90177795568,Community,True,False,False,False
914,SPD HQ,1.2819921471966,103.831101276065,Welfare Organisation,True,False,False,False
1118,Whampoa Rajah Court RC,1.32857909272229,103.853872527153,Community,True,False,False,False
687,National Kidney Foundation (NKF) - Bangkit Road,1.37715618522132,103.774823000637,Healthcare,True,False,False,False
980,Port of Lost Wonder (POLW),1.25059443208916,103.819690462608,Others,True,False,False,False
1728,North Bridge Road Market & Food Centre,1.30563432813318,103.863909344706,F&B,False,False,True,False
1773,Sims Vista Market & Food Centre,1.31703501571079,103.879309857836,F&B,False,False,True,False
833,Pizza Hut Punggol Safra,1.41011328238339,103.906031928713,F&B,True,False,False,False
210,Changi General Hospital - Main Building L3,1.34068473973667,103.949294393687,Healthcare,True,False,False,False
1616,Ng Teng Fong Hospital - Clinic_Tower(SOC)_L8,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1340,UOBC @ 1 Raffles Place,1.28433993485695,103.850982351781,Commercial,True,False,False,False
416,Kolam Ayer St George East RC,1.32372378936715,103.862995085455,Community,True,False,False,False
235,Changi Simei Zone 3 RC (Extension RC),1.34522275478146,103.95720766669,Community,True,False,False,False
1499,84 Marine Parade Central,1.30228520353035,103.906338597144,F&B,False,False,True,False
1743,Punggol MRT - NEL,1.40439782429392,103.902044304438,Public Transport,False,False,True,False
882,SGH Bowyer Block - L01B,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
645,Pizza Hut Boon Lay CC,1.34832322532679,103.711380186479,F&B,True,False,False,False
1027,Rivervale Gardens RC,1.38669087811166,103.905111886694,Community,True,False,False,False
464,Moh Seng Cranes & Construction Pte Ltd,1.29975312172021,103.75183978934,Commercial,True,False,False,False
1368,Harbourfront MRT - CCL,1.26531139638208,103.820557324849,Public Transport,False,False,True,False
611,Kampong Glam CC,1.30279521839327,103.863597858268,Community,True,False,False,False
588,KFC TOWNER ROAD,1.32058609120648,103.862002024898,F&B,True,False,False,False
192,Care Corner FSC (Tampines),1.34949395547394,103.954124134143,Welfare Organisation,True,False,False,False
1355,Dhoby Ghaut MRT - CCL,1.2987013021066,103.846115156474,Public Transport,False,False,True,False
1729,Nugit Pte Ltd,1.29402265339281,103.841735848821,Commercial,False,False,True,False
582,KFC TAMPINES MART,1.35436981239791,103.95990645157,F&B,True,False,False,False
382,Bishan North Zone 2 RC,1.35760845055583,103.845962916789,Community,True,False,False,False
1760,Tiong Bahru Plaza,1.28646345318688,103.826935084287,Shopping Mall,False,False,False,True
1218,Singhealth - SHBM - Connection One - Tower 1 Level 11,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
594,KFC WOODLANDS 888,1.43767919710846,103.795136736247,F&B,True,False,False,False
1586,Palais Renaissance,1.30665484206627,103.829588054904,Shopping Mall,False,False,False,True
108,Hwi Yoh CC,1.37360010030912,103.873890977742,Community,True,False,False,False
892,SGH COMMS - L1,1.27993968247,103.830721777631,Healthcare,True,False,False,False
212,Changi General Hospital - Main Building L5,1.34068473973667,103.949294393687,Healthcare,True,False,False,False
514,KFC 1 KNOWLEDGE MALL,1.31469212668996,103.894480527875,F&B,True,False,False,False
1690,McDonald's Tampines,1.35391812400842,103.944395756351,F&B,False,False,True,False
72,Family Services @ Yio Chu Kang,1.37750626450119,103.840557189052,Welfare Organisation,True,False,False,False
1183,Tampines Changkat Zone 5 RC,1.34869181857355,103.950427515109,Community,True,False,False,False
756,NLB @ Sengkang,1.39209415018227,103.894980032554,Community,True,False,False,False
267,Christian Outreach to the Handicapped @ Toa Payoh Blk 171,1.33068533919749,103.842659019988,Welfare Organisation,True,False,False,False
1211,Singapore National Eye Centre OLD - L02,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
943,Nee Soon Central Zone 8 RC,1.42518005806829,103.836596323577,Community,True,False,False,False
1437,McDonald's Forum,1.3061957946135,103.8285090172,F&B,False,False,True,False
909,SINDA FSC,1.31429090538594,103.858317001214,Welfare Organisation,True,False,False,False
26,Academia @SGH - DN - L11,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
1060,SGH BLK 5,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1505,Amoy Street Food Centre,1.27921847609375,103.846606867656,F&B,False,False,True,False
1076,SGH BLK 6 - L04,1.27993968247,103.830721777631,Healthcare,True,False,False,False
958,Sentosa Development Corporation,1.25495288398961,103.817593743425,Others,True,False,False,False
1706,McDonald's Woodlands Civic Centre,1.43507788583776,103.786619621971,F&B,False,False,True,False
692,National Kidney Foundation (NKF) - Clementi,1.3144308130607,103.766358336787,Healthcare,True,False,False,False
216,Changi General Hospital - Main Building L9,1.34068473973667,103.949294393687,Healthcare,True,False,False,False
525,KFC BUKIT MERAH,1.28383730061235,103.817466083121,F&B,True,False,False,False
776,National Dental Centre Singapore - L04,1.27975902044494,103.83823248461,Healthcare,True,False,False,False
1442,McDonald's Hougang 1,1.37566727990659,103.879450257387,F&B,False,False,True,False
207,Changi General Hospital - Main Building B1,1.34068473973667,103.949294393687,Healthcare,True,False,False,False
484,NKF Bukit Merah,1.28264674671364,103.823327115015,Healthcare,True,False,False,False
1674,McDonald's Punggol Safra,1.41011328238339,103.906031928713,F&B,False,False,True,False
250,Chien Chi Tow @ Tanjong Katong,1.30790993792155,103.894916017669,Healthcare,True,False,False,False
409,Khoo Teck Puat,1.42387759833179,103.837853672353,Healthcare,True,False,False,False
522,KFC BUANGKOK,1.38233698202567,103.893607844523,F&B,True,False,False,False
1244,Singhealth - SHBM - Connection One-T3L3,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
585,KFC THOMSON PLAZA,1.3546690188205,103.83091978573,F&B,True,False,False,False
1716,McDonald's Bendemeer,1.3181764214381,103.86140380381,F&B,False,False,True,False
1679,McDonald's Science Centre,1.33322732339988,103.735660022862,F&B,False,False,True,False
900,SGH Outram 226 - Block A5,1.27993968247,103.830721777631,Healthcare,True,False,False,False
590,KFC Tampines Express,1.34892925280006,103.933491884365,F&B,True,False,False,False
924,Sarah Senior Activity Centre,1.28063239542359,103.824935470281,Welfare Organisation,True,False,False,False
1367,Hainanese Village Food Centre,1.35384728354065,103.890094158159,F&B,False,False,True,False
935,Sengkang CC,1.39278558587024,103.893906102774,Community,True,False,False,False
487,NKF Jurong East,1.34063903565236,103.742474514431,Healthcare,True,False,False,False
960,Sentosa Development Corporation (Office),1.25048445024414,103.827320116358,Commercial,True,False,False,False
851,Pasir Ris Zone 10 RC,1.36624733181184,103.959056955263,Community,True,False,False,False
742,NLB @ Esplanade,1.2895095530213,103.855665762299,Community,True,False,False,False
570,KFC PUNGGOL PLAZA,1.39418409117746,103.912976441683,F&B,True,False,False,False
1522,Blk 341 Market and Food Centre,1.36384516015136,103.848067304989,F&B,False,False,True,False
1714,McDonald's Bedok Reservoir,1.33205094347947,103.914145082579,F&B,False,False,True,False
293,Admiralty Zone 6 RC,1.44268597858008,103.807433139131,Community,True,False,False,False
1266,Tampines Polyview RC,1.34574956679516,103.93737155793,Community,True,False,False,False
1752,Sheares Hall (SH),1.29131130976709,103.775210729466,School,False,False,False,True
1601,New Food Centre at Jurong West St 61,1.34126410026613,103.697241861561,F&B,False,False,True,False
1005,Punggol Pinetree RC,1.37827071922727,103.887485098901,Community,True,False,False,False
19,Academia @SGH - DN - L04,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
948,Sengkang West Zone J RC,1.39745479177128,103.87801040009,Community,True,False,False,False
1214,Singapore National Eye Centre@BEDOK,1.32594068868991,103.931640032248,Healthcare,True,False,False,False
3,20 Upper Pickering St,1.28632940482837,103.846479315186,Community,True,False,False,False
73,Farrer Gardens RC,1.31883225067726,103.808061968709,Community,True,False,False,False
703,National Kidney Foundation (NKF) - Toa Payoh Lor 8,1.33950921284879,103.855646806615,Healthcare,True,False,False,False
100,Housing and Development Board (sin176),1.34133024482758,103.912395271592,F&B,True,False,False,False
1352,Commonwealth Crescent Market,1.30699533105983,103.800356462457,F&B,False,False,True,False
475,NHGHQ,1.29873918837531,103.789742234149,Healthcare,True,False,False,False
655,Pizza Hut Downtown East,1.37714073427961,103.953599086806,F&B,True,False,False,False
1022,Raffles Hospital,1.30125571248356,103.856812902348,Healthcare,True,False,False,False
694,National Kidney Foundation (NKF) - HQ,1.32640601356821,103.85436928939,Healthcare,True,False,False,False
555,KFC JURONG SPRING,1.35038413010477,103.719025558723,F&B,True,False,False,False
853,Pasir Ris Zone 9 RC,1.37073378688977,103.9624580243,Community,True,False,False,False
67,Eunos Zone 6 RC,1.33244991362315,103.908872190511,Community,True,False,False,False
968,Silver ACE @ Lengkok Bahru,1.28821076805991,103.814148009925,Welfare Organisation,True,False,False,False
1787,The Swatch Group S.E.A (S) Pte Ltd - MBS,1.28355871274633,103.858505749339,Retail Shop,False,False,True,False
1461,Lease Smart Pte Ltd,1.32689378598415,103.874263605143,Commercial,False,True,False,False
767,National Cancer Centre Singapore - L02,1.27923346325865,103.836495899512,Healthcare,True,False,False,False
303,Ang Mo Kio-Hougang Zone 2 RC,1.37051386450356,103.882323505214,Community,True,False,False,False
1590,McDonald's Jurong Bowl,1.32592599474027,103.724483286101,F&B,False,False,True,False
1329,Thomson Sin Ming Ville RC,1.35533984325744,103.837458615561,Community,True,False,False,False
1227,Singhealth - SHBM - Connection One - Tower 3 Level 6,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
1545,Buangkok MRT - NEL,1.38369416304571,103.893049982263,Public Transport,False,False,True,False
926,Sembawang FSC,1.44491687975357,103.8191193603,Welfare Organisation,True,False,False,False
1054,SGH BLK 4 - L03,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1625,Ng Teng Fong Hospital - Community_Hospital(CH)_L2,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1094,SGH BLK 8 - L01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
350,Bukit Gombak Guilin RC,1.35551875977521,103.751164498546,Community,True,False,False,False
1089,SGH BLK 7 - L05,1.27993968247,103.830721777631,Healthcare,True,False,False,False
649,Pizza Hut Bukit Panjang,1.38051732815914,103.763961852618,F&B,True,False,False,False
650,Pizza Hut CCK Sports Ctr,1.39066617023504,103.74792070975,F&B,True,False,False,False
589,KFC Tampines CPF Building,1.35314990464022,103.943654554703,F&B,True,False,False,False
1578,Keppel Club,1.26632478602558,103.807318802409,Community,False,False,False,True
1733,PASIR RIS ZONE '7' RESIDENTS COMMITTEE,1.36630332038319,103.962287770446,Community,False,False,True,False
741,NLB @ Clementi,1.31485321802259,103.764248205662,Community,True,False,False,False
1141,Snipe Avenue Holdings Pte Ltd @ WOODLANDS,1.43108467439416,103.773748291075,Retail Shop,True,False,False,False
1740,People's Association,1.34372175045737,103.74022287906,Community,False,False,True,False
1577,Kent Ridge (KR),1.2939530538648,103.782709521206,School,False,False,False,True
652,Pizza Hut Causeway Point,1.43600784517148,103.785688739235,F&B,True,False,False,False
970,Silver ACE @ Telok Blangah,1.27147194990304,103.822992109794,Welfare Organisation,True,False,False,False
1131,Y761 Coffee Station Pte Ltd,1.42539842175959,103.833259040485,F&B,True,False,False,False
1637,Ng Teng Fong Hospital - Ward_Tower(RH)_B2,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
429,Lions Befrienders (Ang Mo Kio 318) Senior Activity Centre,1.36556040263283,103.847648125918,Welfare Organisation,True,False,False,False
753,NLB @ Pasir Ris,1.37244981614241,103.949715702336,Community,True,False,False,False
1534,Blk 75 Toa Payoh Lorong 5,1.33602075947907,103.852956992458,F&B,False,False,True,False
1365,Geylang Serai Market,1.31672514081205,103.897977415723,F&B,False,False,True,False
50,Covent-Indus RC,1.29107461638082,103.828690178431,Community,True,False,False,False
697,National Kidney Foundation (NKF) - Jurong West 2 Centre,1.3433079070964,103.688873355133,Healthcare,True,False,False,False
731,NKF Yishun St 61,1.42056023572439,103.838449249293,Healthcare,True,False,False,False
239,Cheng San Zone A RC,1.37337446915702,103.853040154765,Community,True,False,False,False
1239,Singhealth - SHBM - Connection One - Tower 5 Level 3,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
826,Pizza Hut Lot1,1.38506835667563,103.744950384161,F&B,True,False,False,False
357,Bukit Panjang Zone 2 RC,1.37720047596343,103.76985281747,Community,True,False,False,False
282,Academia @SGH - DY - L05,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
98,Housing and Development Board (msl010),1.4409357049065,103.781277258943,F&B,True,False,False,False
1629,Ng Teng Fong Hospital - Community_Hospital(CH)_L6,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
51,DSC Clinic,1.30630367714366,103.856826787638,Healthcare,True,False,False,False
812,Pasir Ris East CC,1.3685870294423,103.959198004761,Community,True,False,False,False
489,NKF Jurong West St 91,1.3433079070964,103.688873355133,Healthcare,True,False,False,False
878,Pioneer Zone 1 RC,1.34083503450845,103.706006659247,Community,True,False,False,False
1034,SBS Kampong Bahru Bus Terminal,1.2760198296472,103.83324666768,Public Transport,True,False,False,False
499,NKF Teck Whye Lane,1.37805373145052,103.750693426958,Healthcare,True,False,False,False
1202,Singapore National Eye Centre NEW - L01,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
1251,Sengkang West Zone B RC,1.39322971028928,103.891350968826,Community,True,False,False,False
617,Kampong Tiong Bahru East RC,1.27828763307174,103.827537254034,Community,True,False,False,False
604,Kaki Bukit Garden (Blk 526),1.33421551578193,103.929129823959,Community,True,False,False,False
95,Geylang Serai RC,1.31258917209668,103.89659120239,Community,True,False,False,False
317,Ascendas Teletech @ 20 Science Park Road,1.28646421312536,103.781863956296,Commercial,True,False,False,False
47,Connection ONE,1.28293220120869,103.818798585178,Government,True,False,False,False
262,Chong Pang Zone 6 RC,1.43628385042208,103.831606588207,Community,True,False,False,False
1264,Tampines Polyclinic - Level 2,1.35730995817496,103.945849466662,Healthcare,True,False,False,False
87,Fuchun CC,1.42952981919595,103.774811855067,Community,True,False,False,False
995,Punggol Gems RC (Cafe Corner),1.40252317335343,103.90129593037,Community,True,False,False,False
1186,Tampines Courtview RC,1.35670605826191,103.933499184206,Community,True,False,False,False
455,Marine Terrace Walk RC,1.30456340613831,103.917229045705,Community,True,False,False,False
613,Kampong Glam Rowell Court RC,1.30743547598073,103.854713903056,Community,True,False,False,False
233,Changi Simei Zone 2 RC,1.34731365676614,103.955678508532,Community,True,False,False,False
653,Pizza Hut Compass One,1.39209415018227,103.894980032554,F&B,True,False,False,False
1481,Redmart Limited,1.31578893136642,103.716735058567,Commercial,False,True,False,False
1014,Queenstown CC,1.29915022797049,103.80130510766,Community,True,False,False,False
1559,Chong Boon Centre Market and Food Centre,1.3682405319874,103.856351470661,F&B,False,False,True,False
52,Dakota RC,1.28748904632735,103.811714121449,Community,True,False,False,False
1411,Tampines North Zone 5 RC,1.36189868576485,103.953613072507,Community,True,False,False,False
788,Nee Soon South Zone A RC,1.42610182637331,103.828966747113,Community,True,False,False,False
348,Bukit Batok Zone 4 RC,1.35044711291,103.74447190755,Community,True,False,False,False
941,Sengkang South Zone I RC,1.39354731919655,103.874486027557,Community,True,False,False,False
752,NLB @ Orchard,1.30050954183517,103.839224077005,Community,True,False,False,False
667,National Heart Centre Singapore - E - L08,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
1344,Velocity@Novena Square Shopping Mall,1.32021099973819,103.843656770909,Shopping Mall,True,False,False,False
1618,Ng Teng Fong Hospital - Community_Hospital(CH)_B1,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
380,Bishan North CC,1.35857600024384,103.845592707159,Community,True,False,False,False
828,Pizza Hut NEX,1.35043817177432,103.87170454945,F&B,True,False,False,False
868,Peoples Park Centre (MCST),1.28549526980228,103.843852002728,Retail Shop,True,False,False,False
748,NLB @ MOFF,1.35282644926918,103.768839857251,Community,True,False,False,False
81,Fei Yue SAC @ Senja Gateway,1.38611987727725,103.758328633554,Community,True,False,False,False
961,Serangoon CC,1.37005486240283,103.873927617452,Community,True,False,False,False
809,Parc Lumiere RC,1.3428586823846,103.958258734967,Community,True,False,False,False
65,Eunos Zone 3 (Cafe Corner),1.33396186152031,103.915599326097,Community,True,False,False,False
1719,Ng Teng Fong Hospital - Ward_Tower(RH)_L2,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1234,Singhealth - SHBM - Connection One - Tower 5 Level 18,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
209,Changi General Hospital - Main Building L2,1.34068473973667,103.949294393687,Healthcare,True,False,False,False
762,NLB @ Woodlands,1.43507788583776,103.786619621971,Community,True,False,False,False
340,Bishan CC,1.34951161831951,103.850509275687,Community,True,False,False,False
1350,Clementi 448 Market & Food Centre,1.31331968996136,103.76451719432,F&B,False,False,True,False
1532,Blk 726 Clementi West Street 2,1.3038107247423,103.764250752513,F&B,False,False,True,False
1621,Ng Teng Fong Hospital - Community_Hospital(CH)_L10,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1408,Tampines North Sun Plaza RC,1.35827221167503,103.947308957507,Community,True,False,False,False
599,KFC YUNG HO,1.326248263055,103.723819505719,F&B,True,False,False,False
524,KFC BUGIS VILLAGE,1.30091798712404,103.855247878673,F&B,True,False,False,False
682,National Heart Centre Singapore - W - L09,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
1606,Ng Teng Fong Hospital - Annex_Building,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
299,Ang Mo Kio CC,1.36683348076669,103.840668130336,Community,True,False,False,False
63,Eunos Zone 1 (Cafe Corner),1.33183921045179,103.912364859267,Community,True,False,False,False
417,Kolam Ayer St George West RC,1.32340262668194,103.861630808247,Community,True,False,False,False
787,Nee Soon South CC,1.4151749664221,103.834693130803,Community,True,False,False,False
84,Fengshan Jade RC,1.33145573211412,103.935458651157,Community,True,False,False,False
669,National Heart Centre Singapore - E - L10,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
661,Pizza Hut Harbourfront,1.26206336360052,103.818625592652,F&B,True,False,False,False
319,Ayer Rajah Zone 3 RC,1.32184395752633,103.73987253145,Community,True,False,False,False
217,Changi General Hospital - Medical Centre B1,1.33945829071163,103.949301399568,Healthcare,True,False,False,False
933,Sembawang Zone K RC,1.450484218206,103.824578502698,Community,True,False,False,False
1710,McDonald's Aperia Mall,1.30974241289377,103.864101648717,F&B,False,False,True,False
356,Bukit Panjang Zone 10 RC,1.38328363761776,103.770742195847,Community,True,False,False,False
1788,The Swatch Group S.E.A (S) Pte Ltd - Orchard Gateway,1.30050954183517,103.839224077005,Retail Shop,False,False,True,False
1447,Dr Com Asia Pte Ltd,1.30603655669806,103.86429796666,Commercial,False,True,False,False
281,Academia @SGH - DY - L04,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
1031,Rivervale Village RC,1.39317368582046,103.906494415022,Community,True,False,False,False
552,KFC JURONG EAST 2,1.34621560865382,103.728835257122,F&B,True,False,False,False
988,Punggol CC,1.3743788214828,103.891815328408,Community,True,False,False,False
1107,Water Venture Sembawang CC,1.4590379403414,103.843650299837,Community,True,False,False,False
540,KFC GEK POH VILLE,1.34868981937877,103.698726261357,F&B,True,False,False,False
1055,SGH BLK 4 - L04,1.27993968247,103.830721777631,Healthcare,True,False,False,False
496,NKF Simei,1.34071046058112,103.95127270007,Healthcare,True,False,False,False
283,Academia @SGH - DY - L06,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
1751,Raffles Hall,1.29985121815274,103.773753623143,School,False,False,False,True
1067,SGH BLK 5 - L06,1.27993968247,103.830721777631,Healthcare,True,False,False,False
74,Fei Yue FSC (Bukit Batok),1.34708157922649,103.744923980586,Welfare Organisation,True,False,False,False
58,Eldercare Centre (Cafe Corner),1.36498993487175,103.896825571068,Community,True,False,False,False
1254,Sengkang West Zone E RC,1.38923122623451,103.877906067697,Community,True,False,False,False
698,National Kidney Foundation (NKF) - Jurong West Centre,1.34679375831731,103.698901261949,Healthcare,True,False,False,False
1594,McDonald's Yishun Safra,1.42429841521181,103.840901854867,F&B,False,False,True,False
274,City Plaza,1.31495729637934,103.893400329176,Shopping Mall,True,False,False,False
559,KFC Management Pte Ltd,1.35267231590699,103.944387987324,F&B,True,False,False,False
535,KFC DMALL,1.37714073427961,103.953599086806,F&B,True,False,False,False
637,Pizza Hut 888 Woodlands,1.43767919710846,103.795136736247,F&B,True,False,False,False
1739,Pek Kio Market & Food Centre,1.31615997976412,103.850225135843,F&B,False,False,True,False
57,Dover CC,1.302529944662,103.783271666717,Community,True,False,False,False
875,Ping-An RC,1.32510871581046,103.920738194528,Community,True,False,False,False
1444,McDonald's Hougang Lifestyle,1.37231185642959,103.89366161203,F&B,False,False,True,False
1146,St Lukes Elder Care Ltd (Hougang Ave),1.35222409869301,103.885688509731,Others,True,False,False,False
1521,Blk 320 Shunfu Road,1.35202556916681,103.836964511308,F&B,False,False,True,False
7,AFPD @ 10 Tampines Industrial Ave 3,1.36039249535691,103.929694657712,Commercial,True,False,False,False
1161,THK SAC @ AMK Blk 257,1.37017010848712,103.835782468971,Welfare Organisation,True,False,False,False
1517,Blk 127 Toa Payoh Lorong 1,1.33809275786266,103.844731696541,F&B,False,False,True,False
904,SGH Outram 226 - Block C3,1.27993968247,103.830721777631,Healthcare,True,False,False,False
241,Cheng San Zone C RC,1.37056143696828,103.854823106936,Community,True,False,False,False
1043,SGH BLK 2 - L01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
107,Hup Chung Tentage,1.41213749787085,103.743165296939,Commercial,True,False,False,False
97,Housing and Development Board (kbt0016),1.34133024482758,103.912395271592,F&B,True,False,False,False
462,Mecomb Singapore Pte Ltd,1.31798909863729,103.710654670804,Commercial,True,False,False,False
306,Ang Mo Kio-Hougang Zone 5 RC,1.37337021549436,103.884099372115,Community,True,False,False,False
971,Silver ACE @Bukit Merah,1.28170700538438,103.826839531144,Welfare Organisation,True,False,False,False
266,Christian Outreach to the Handicapped @ Toa Payoh Blk 161,1.33050931268212,103.845003637437,Welfare Organisation,True,False,False,False
1370,Havelock Road Cooked Food Centre,1.28797050486314,103.829623421088,F&B,False,False,True,False
1446,Dalwin Marine Pte Ltd,1.31873868606353,103.629213322339,Commercial,False,True,False,False
666,National Heart Centre Singapore - E - L07,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
309,Ang Mo Kio-Hougang Zone 8 RC (Blk 925),1.37670583993849,103.882497242732,Community,True,False,False,False
14,Acacia RC,1.37525195927092,103.888186057109,Community,True,False,False,False
760,NLB @ Vivocity,1.2638958023183,103.821589254908,Community,True,False,False,False
1611,Ng Teng Fong Hospital - Clinic_Tower(SOC)_L3,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1772,Serangoon MRT - NEL,1.34959171494897,103.873536890561,Public Transport,False,False,True,False
1652,McDonald's Khatib,1.41676014281214,103.834594977147,F&B,False,False,True,False
1509,Bedok MRT - EWL,1.32398184755132,103.929953746234,Public Transport,False,False,True,False
1664,McDonald's PSA Building,1.27367657754603,103.801126950046,F&B,False,False,True,False
1128,Woodlands Zone 8 RC,1.43671737846592,103.803192516442,Community,True,False,False,False
992,Punggol Damai RC,1.40442051719719,103.907861037621,Community,True,False,False,False
62,Eunos Village RC,1.318226614501,103.89785495138,Community,True,False,False,False
1286,Teck Ghee Zone K RC,1.36558833435488,103.840518888663,Community,True,False,False,False
103,Housing and Development Board (tpy009),1.33674505647995,103.860127998728,F&B,True,False,False,False
118,Jalan Besar Boon Keng RC,1.31708802980472,103.860896695276,Community,True,False,False,False
1781,Teck Ghee Square Market & Food Centre,1.36265410676489,103.855288304193,F&B,False,False,True,False
1191,Tampines FSC,1.36084000206172,103.954458407087,Welfare Organisation,True,False,False,False
311,Ansar RC,1.32371727806337,103.925001089388,Community,True,False,False,False
94,Geylang Polyclinic - Level 4,1.31949364570372,103.887166044816,Healthcare,True,False,False,False
1454,Gone Golfing International Pte Ltd,1.29731762087939,103.786838374333,Commercial,False,True,False,False
34,Coastar RC,1.37535084483496,103.947376570524,Community,True,False,False,False
578,KFC SHAW PLAZA,1.32512652659572,103.851055641727,F&B,True,False,False,False
1774,Stadium CCL,1.30281245979288,103.87533771913,Public Transport,False,False,True,False
1004,Punggol Periwinkle RC,1.40137200290519,103.906485657684,Community,True,False,False,False
539,KFC Funan,1.29124400033468,103.849984794935,F&B,True,False,False,False
442,MacPherson Zone B RC,1.32740030691586,103.887203614025,Community,True,False,False,False
370,Canberra Zone 3 RC,1.45245221117562,103.816488466275,Community,True,False,False,False
1360,Eunos EWL,1.31972715478908,103.90310026327,Public Transport,False,False,True,False
1171,TOUCH Senior Activity Centre,1.32231125868821,103.869263060456,Welfare Organisation,True,False,False,False
187,Housing and Development Board (eun026),1.3228805910118,103.89906873918,F&B,True,False,False,False
1275,Tanglin CC,1.32338446818001,103.826877183466,Community,True,False,False,False
448,Marine Drive View RC,1.30337333994455,103.907440545317,Community,True,False,False,False
276,Clementi Ave 2 RC,1.31349291565233,103.769854783022,Community,True,False,False,False
1790,Tiong Bahru Market,1.28478555932742,103.832181569913,F&B,False,False,True,False
1390,Kukoh 21 Food Centre,1.28823100942191,103.839934173606,F&B,False,False,True,False
1487,Simplifit Pte Ltd,1.41799925556566,103.841236459776,Commercial,False,True,False,False
1691,McDonald's Tampines Ave 3,1.34875076398822,103.935633408895,F&B,False,False,True,False
184,Housing and Development Board (bed3017),1.33702700821585,103.946045508808,F&B,True,False,False,False
338,Bedok Sunflower RC,1.32283702829756,103.939124525932,Community,True,False,False,False
1288,Yio Chu Kang CC,1.38151727157775,103.841428124035,Community,True,False,False,False
735,NLB @ Bedok,1.32698498848449,103.931620621577,Community,True,False,False,False
1208,Singapore National Eye Centre NEW - L07,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
975,Singapore Association of the Visually Handicapped,1.33833832154643,103.839877083941,Welfare Organisation,True,False,False,False
618,Kampong Tiong Bahru West RC,1.27942670505052,103.826086919831,Community,True,False,False,False
1605,Newton Food Centre,1.3121858616202,103.839412498544,F&B,False,False,True,False
